ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"Join fellow educator and your future Lieutenant Governor, Jacqueline Coleman, on Saturday, August 24 at 3222 Flemingsburg Road to kick off canvassing for the Beshear Team! We hope to see you there!",2019-08-19T22:13:42+0000,Rowan County Democrat Party,0,99,1000,4999,1,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thanks to the Nelson County Democrats who just sent out this message as I requested.

News for and about Nelson County, Virginia, Democrats

Democrat running for Soil and Water Conservation District

Hello Nelson Democrats,
We have an excellent democrat, Bill Plyler running to represent Nelson County as a director of the Thomas Jefferson Soil and Water Conservation District.  Below is his statement.  Please read it and support Bill in November.

I appreciate the opportunity to tell you that there is a true blue Democrat running to represent Nelson County as a Director of the Thomas Jefferson Soil and Water Conservation District.

Please visit and like the Facebook page, Vote Bill Plyler.

Because the Commonwealth treats this as a non-partisan election, it will be necessary to select my name on your ballot in addition to voting your straight Democratic ticket.
 
I was asked to seek election to this office and agreed to do so because it is critical to elect Democrats to every office.

I believe that the Climate Crisis is the major threat to the Earth.  The United States must embrace diversity and solve the immigration issue now.  Health care is a right of all people and will require a single-payer solution separated from employers.  Workers must get a fair share.  A strong economy and freedom require removing dark money and foreign influence from our elections.

If elected I will keep these principals first in all my decisions.

I have demonstrated against and will continue to oppose the ACP.

I have no employer or any special interest group influencing me.

I will attend all meetings and vote your interests.

I will meet with all citizens at their convenience.

I have over 50 years experience and training in clean water and conservation.

Please like ""Vote Bill Plyler"" on Facebook now.  Call me at 434 361 1415 anytime.",2019-08-19T22:04:24+0000,Bill Plyler,0,99,1000,4999,1,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FAKE INDIAN DEMOCRAT SOCIALIST ELIZABETH WARREN IS A DESPICABLE FRAUD -- SHE'S ONE OF THE 1% IN THE UNITED STATES WORTH $8.75 MILLION IN 2019!!!     WHAT????   IT'S TRUE. WARREN EARNED A GREAT DEAL OF WEALTH AS A LAW PROFESSOR AND AS A POLITICIAN. NOW SHE'S AIMING FOR THE WHITE HOUSE BY PANDERING VOTES FROM THE POOREST U.S. CITIZENS AND MINORITIES?  WHAT???

Elizabeth Warren and her husband, Bruce Mann, have amassed a formidable financial fortune, placing her well within the 1% of highest-earning Americans.

What Is Elizabeth Warren's Net Worth?

Elizabeth Warren's net worth amounts to a consensus $8.75 million in 2019, a figure that is based on various financial statements, most notably the release of her federal tax returns -- 10 years in total through 2018.

In 2017, for example, Sen. Warren listed an annual growth income of $913,000 (combined with her husband, who is a Harvard University professor). $174,000 of that figure came from her job as a U.S. senator, while $430,000 came from her work as a top-selling author.

In 2018, she listed total household income of $905,742, with $324,687 listed as business income -- again, mostly from her book-writing earnings. Sen. Warren also listed her $175,000 Congressional earnings, along with her husband's $400,000 salary from Harvard University.

Warren spent the early portion of her presidential run apologizing for her claim of Native American ancestry, spotlighted by a DNA test that showed a statistically low level of Native American bloodlines, which at first Warren vigorously defended.

Yet after numerous calls for an apology, one notably from the Cherokee Nation (who deemed the ancestry claim as ""inappropriate and wrong"") Warren apologized in early 2019, and was able to largely put the issue behind her. That said, critics will be sure to resurrect the claim if Warren scores the Democratic presidential nomination in the summer of 2020.

 https://www.thestreet.com/lifestyle/elizabeth-warren-net-worth-15024381",2019-08-19T21:55:02+0000,Verde Village News,0,99,0,999,1,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump's statement on the success of the NY times.
.
.
.
.
.
.
.
#nytimes #ny #newyork #nyc #endorsement #election2020 #election #democraticparty #democrat #republican #trump #truth #facts #factcheck #factchecking #fact #republicanparty",2019-08-19T21:41:37+0000,Independent University Students,0,99,1000,4999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[𝐃𝐄𝐌𝐎𝐂𝐑𝐀𝐓𝐒 𝐎𝐍𝐋𝐘 - 𝐒𝐔𝐑𝐕𝐄𝐘] This is an official survey of the Democratic nomination process. We want your input on the debates, the candidates, the issues, Donald Trump, and more. We’re compiling and reviewing EVERY response as it comes. This is a very long survey. We expect many Democrats will not be able to finish the entire survey. If you can finish, your responses and input will be weighed heavily in our data. Please respond now:",2019-08-19T20:53:43+0000,Stop Republicans,100,499,5000,9999,0.010722,Alabama,0.049178,Pennsylvania,0.007863,New Hampshire,0.017584,New Jersey,0.009864,New Mexico,0.044603,New York,0.032166,North Carolina,0.002287,North Dakota,0.043746,Ohio,0.013438,Oklahoma,0.022302,Oregon,0.005004,Rhode Island,0.005575,Nebraska,0.011866,South Carolina,0.003717,South Dakota,0.019728,Tennessee,0.059614,Texas,0.004718,Utah,0.003002,Vermont,0.021015,Virginia,0.032023,Washington,0.009578,West Virginia,0.025161,Wisconsin,0.008721,Nevada,0.007434,Montana,0.004861,Alaska,0.039886,Illinois,0.030879,Arizona,0.010579,Arkansas,0.072337,California,0.022445,Colorado,0.009864,Connecticut,0.002573,Delaware,0.069764,Florida,0.018585,Georgia,0.003145,Hawaii,0.004003,Idaho,0.031594,Indiana,0.026162,Missouri,0.02659,Iowa,0.013009,Kansas,0.023445,Kentucky,0.008149,Louisiana,0.009435,Maine,0.009149,Maryland,0.027019,Massachusetts,0.040743,Michigan,0.017727,Minnesota,0.004575,Mississippi,0.002573,Wyoming,,
"I only have a few days left to secure the last poll I need to qualify for the next debate.

So I just launched my first major MSNBC TV ad to make sure every last Democrat hears my story in time.

It would mean so much to me if you’d rush $15 to help me fund it:",2019-08-19T20:47:49+0000,Julián for the Future,0,99,1000,4999,0.003945,Alabama,0.002959,Rhode Island,0.006903,Nevada,0.015779,New Jersey,0.013807,New Mexico,0.04931,New York,0.017751,North Carolina,0.02071,Ohio,0.010848,Oklahoma,0.022682,Oregon,0.02071,Pennsylvania,0.000986,South Dakota,0.001972,Montana,0.00789,Tennessee,0.207101,Texas,0.005917,Utah,0.001972,Vermont,0.024655,Virginia,0.048323,Washington,0.000986,West Virginia,0.006903,Wisconsin,0.001972,Wyoming,0.002959,New Hampshire,0.001972,Nebraska,0.017751,Missouri,0.002959,Alaska,0.002959,Idaho,0.030572,Arizona,0.00789,Arkansas,0.148915,California,0.026627,Colorado,0.003945,Connecticut,0.002959,Delaware,0.00789,"Washington, District of Columbia",0.039448,Florida,0.013807,Georgia,0.00789,Hawaii,0.045365,Illinois,0.001972,Mississippi,0.010848,Indiana,0.023669,Iowa,0.006903,Kansas,0.013807,Kentucky,0.009862,Louisiana,0.005917,Maine,0.015779,Maryland,0.016765,Massachusetts,0.018738,Michigan,0.015779,Minnesota,0.001972,South Carolina,,
"I only have a few days left to secure the last poll I need to qualify for the next debate.

So I just launched my first major MSNBC TV ad to make sure every last Democrat hears my story in time.

It would mean so much to me if you’d rush $15 to help me fund it:",2019-08-19T20:47:49+0000,Julián for the Future,0,99,0,999,0.003049,Alabama,0.012195,Oklahoma,0.009146,Nevada,0.006098,New Hampshire,0.018293,New Jersey,0.018293,New Mexico,0.04878,New York,0.036585,North Carolina,0.015244,Ohio,0.018293,Oregon,0.021341,Missouri,0.021341,Pennsylvania,0.009146,South Carolina,0.009146,Tennessee,0.20122,Texas,0.009146,Utah,0.003049,Vermont,0.006098,Virginia,0.036585,Washington,0.003049,Montana,0.015244,Minnesota,0.027439,Arizona,0.009146,Georgia,0.009146,Arkansas,0.143293,California,0.021341,Colorado,0.012195,Connecticut,0.003049,Delaware,0.012195,"Washington, District of Columbia",0.045732,Florida,0.006098,Idaho,0.030488,Michigan,0.051829,Illinois,0.018293,Indiana,0.006098,Iowa,0.015244,Kansas,0.006098,Kentucky,0.006098,Maine,0.018293,Maryland,0.02439,Massachusetts,0.012195,Wisconsin,,,,,,,,,,,,,,,,,,,,
"I only have a few days left to secure the last poll I need to qualify for the next debate.

So I just launched my first major MSNBC TV ad to make sure every last Democrat hears my story in time.

It would mean so much to me if you’d rush $15 to help me fund it:",2019-08-19T20:47:49+0000,Julián for the Future,0,99,0,999,0.029412,Arizona,0.029412,North Carolina,0.029412,Washington,0.029412,Vermont,0.147059,Texas,0.058824,Pennsylvania,0.029412,Oregon,0.029412,Ohio,0.029412,North Dakota,0.058824,New York,0.088235,California,0.029412,New Jersey,0.029412,Nebraska,0.088235,Minnesota,0.029412,Michigan,0.088235,Massachusetts,0.088235,Illinois,0.058824,Florida,0.029412,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ethics watchdog calls for probe of Sri Preston Kulkarni, says U.S. House candidate failed to disclose accurate financial report",2019-08-19T20:37:20+0000,The Record ,0,99,0,999,0.125,Arizona,0.125,Idaho,0.125,North Carolina,0.125,California,0.125,Tennessee,0.375,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BOSTON HERALD CALLS OUT WARREN FOR ‘DANGEROUS AND FALSE RHETORIC’ AGAINST POLICE, PAINTING LAW ENFORCEMENT AS CORRUPT AND RACIST.  

The editors of the Boston Herald are calling on 2020 Democrat presidential candidate Sen. Elizabeth Warren (D-MA) to “stop using dangerous and false” rhetoric regarding law enforcement officers.  “Law enforcement is under assault in this country,” wrote the Herald’s editorial board. “Several ICE facilities have been attacked this year. On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff. Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

The Boston Herald urged that Democratic presidential candidate Sen. Elizabeth Warren (D-Mass.) “must stop using dangerous and false rhetoric immediately,” against police by painting law enforcement as hopelessly corrupt and racist. The paper argued this puts police in danger and cited law enforcement officials concerned about Warren’s rhetoric.

The Herald also specifically flagged its hometown senator for a tweet perpetuating the falsehood that teenager Michael Brown was “murdered” by police in Ferguson, Mo., even though according to the investigation into Brown’s case released during the Obama administration, “The unarmed 18-year-old black man’s shooting by a police officer was ruled an act of ‘self-defense’ by the U.S. Department of Justice. Witnesses corroborated the officer’s testimony that Brown was charging at him after already trying to wrestle away his gun,” the Herald wrote.

“The Massachusetts Chiefs of Police Association wrote to Warren Tuesday saying her Friday tweet that black teen Michael Brown of Ferguson, Mo., was  ‘murdered by a white police officer’ is ‘appalling,’” the Herald noted.

The Herald’s accuracy was in contrast to national media networks like MSNBC and CNN, which DID NOT not correct Warren’s statement.

Former George W. Bush White House spokesman Ari Fleischer, a prominent conservative, tweeted about the network silence, which was reported by The Washington Free Beacon: “MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered.”

    MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered https://t.co/gRJZqDmGZ0

    — Ari Fleischer (@AriFleischer) August 13, 2019

The Herald noted that two Massachusetts police officers were murdered last year.

The Boston Herald editorial notes:

    Last year it was ICE she targeted for expulsion, saying that it should be replaced with “something that reflects our morality.” She bellowed to a boisterous Boston City Hall Plaza crowd that, “This is about children held in cages. This is about babies scattered all across this country.” [Emphasis added]

     Just days later, a Cambridge man offered to pay $500 to anyone who would kill an ICE agent. Law enforcement officers — the same ones Warren derides routinely — apprehended and charged the man. [Emphasis added]

“On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff,” The Boston Herald editors wrote. “Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

Last year, police chiefs in Massachusetts denounced Warren for her comments at a predominantly black American college that police departments in the U.S. are racist.

“Let’s just start with the hard truth about our criminal justice system,” Warren said in August 2018. “It’s racist. It is. And when I say our system, I mean all the way. I mean front to back.”

Since January, the Officer Down Memorial Page records that 73 law enforcement officers have died or been killed in the line of duty. Last year, more than 160 law enforcement officers died or were killed across the country.

https://www.aim.org/aim-column/boston-herald-calls-out-warren-for-dangerous-and-false-rhetoric/",2019-08-19T19:54:48+0000,Verde Village News,0,99,0,999,0.993007,Arizona,0.006993,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I'm Joe Cunningham, a Democrat representing South Carolina’s 1st Congressional District. As a former ocean engineer, I know how destructive drilling can be -- that’s why I’ve introduced legislation to ban offshore drilling. Now we need a surge of supporters to call on Congress to vote YES on this ban. 

Join the league of environmental champions and help ban offshore drilling⤵️",2019-08-19T16:06:36+0000,Joe Cunningham for Congress,0,99,0,999,1,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[BREAKING NEWS] Greg Gianforte is Democrat Mike Cooney’s most likely opponent in the 2020 Montana Governor’s race! And if there’s one thing we know for sure, it’s that we can’t trust Gianforte to put Montanas first. Montanans deserve a leader who will stand up for them, not a loose cannon. 

It’s clear: we MUST defeat Gianforte in 2020. If you’re all in this fight, donate to Mike Cooney’s campaign today.",2019-08-19T14:15:43+0000,Cooney for Montana,100,499,5000,9999,1,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hello Patriots. Once again our Kershaw County Council has failed us. Last week they had the opportunity to support our Sheriff and save the Taxpayers some money, but they chose otherwise. Sheriff Lee Boan presented an incredible argument as to why they should allow his department to run the County Detention Center, but they ignored him and the facts. These council members seem intent on taxing and spending. In fact, there are six members on Council who claim to be Republicans, yet five of these vote with the only certified Democrat every single time. During the past few years, Sammy Tucker seems to have taken over the entire Council, save Jimmy Jones. Why do these five men seem to be so controlled by Tucker? On every vote, as the Democrat’s hand goes up, so do the hands of Snodgrass, Connell, Bozard, Gardner, and Burns. Why do these men run as Republicans, yet always vote with the only Democrat on council? What does Tucker have on them? Thank you Jimmy Jones for sticking to the Republican Party Platform. Folks, I will leave you with this: How did Sammy Tucker (Democrat) take control of KC Council? How did Chairman Burns (Republican) lose control of KC Council? And, why is Jimmy Jones the only member who sticks up for the Taxpayer?",2019-08-19T01:48:43+0000,Vic Dabney--Chairman KCGOP,0,99,1000,4999,1,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A live Question and Answer session with Chief David Alexander III, candidate for Escambia County Sheriff. We will have prepared questions submitted by local voters, if time permits we will answer questions that come from the live audience.",2019-08-18T23:42:16+0000,"David Alexander III, Democrat  for Escambia Co. Sheriff",0,99,1000,4999,1,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Q1: Guess who proposed hiking town taxes by millions?

A1: Supervisor Laura Gillen proposed a 2019 tax hike. It was opposed by every other member of the town board, including her Democrat colleague, Sr. Councilwoman Dorothy Goosby!

+++",2019-08-18T23:20:11+0000,Nassau County Republican Committee,100,499,10000,49999,0.001742,Alabama,0.000134,Nebraska,0.001474,Wisconsin,0.000268,Alaska,0.000804,"Washington, District of Columbia",0.000268,Hawaii,0.000402,Louisiana,0.001474,Michigan,0.000804,Minnesota,0.000938,Mississippi,0.000536,Montana,0.001072,New Hampshire,0.00469,Texas,0.000134,North Dakota,0.000268,Oregon,0.000268,Rhode Island,0.003752,South Carolina,0.000134,South Dakota,0.002144,Tennessee,0.000134,Utah,0.000536,Vermont,0.00067,Washington,0.000804,West Virginia,0.003752,Virginia,0.009113,Pennsylvania,0.002814,Arizona,0.000268,Kansas,0.000804,Arkansas,0.006031,California,0.000804,Colorado,0.003484,Connecticut,0.000938,Delaware,0.022112,Florida,0.00335,Georgia,0.002144,Illinois,0.001876,Indiana,0.000804,Iowa,0.00134,Kentucky,0.000938,Oklahoma,0.001072,Maine,0.001608,Maryland,0.00201,Massachusetts,0.001608,Missouri,0.00134,Nevada,0.005763,New Jersey,0.00067,New Mexico,0.889172,New York,0.008979,North Carolina,0.003618,Ohio,0.000134,Wyoming,,
"Q1: Guess who proposed hiking town taxes by millions?

A1: Supervisor Laura Gillen proposed a 2019 tax hike. It was opposed by every other member of the town board, including her Democrat colleague, Sr. Councilwoman Dorothy Goosby!

~~~",2019-08-18T23:20:10+0000,Nassau County Republican Committee,100,499,10000,49999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The only Democrat who stands a chance to unseat Cory Gardner is John Hickenlooper.,2019-08-18T21:36:47+0000,314 Action Fund,1000,4999,50000,99999,0.005635,Alabama,0.053648,Pennsylvania,0.006482,New Hampshire,0.020002,New Jersey,0.011972,New Mexico,0.054123,New York,0.025431,North Carolina,0.001548,North Dakota,0.037176,Ohio,0.00706,Oklahoma,0.033007,Oregon,0.003344,Rhode Island,0.004975,Nebraska,0.0135,South Carolina,0.002105,South Dakota,0.013665,Tennessee,0.036495,Texas,0.006027,Utah,0.004459,Vermont,0.021034,Virginia,0.043038,Washington,0.0045,West Virginia,0.02477,Wisconsin,0.00867,Nevada,0.006027,Montana,0.003612,Alaska,0.040789,Illinois,0.084095,Arizona,0.005677,Arkansas,0.111384,California,0.0135,Connecticut,0.003427,Delaware,0.001445,"Washington, District of Columbia",0.05821,Florida,0.012406,Georgia,0.003654,Hawaii,0.005945,Idaho,0.018082,Indiana,0.019218,Missouri,0.013314,Iowa,0.009392,Kansas,0.029559,Kentucky,0.004066,Louisiana,0.008628,Maine,0.014181,Maryland,0.023676,Massachusetts,0.040231,Michigan,0.022747,Minnesota,0.002105,Mississippi,0.001961,Wyoming,,
The only Democrat who stands a chance to unseat Cory Gardner is John Hickenlooper.,2019-08-18T21:36:46+0000,314 Action Fund,0,99,0,999,1,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BOSTON HERALD CALLS OUT WARREN FOR ‘DANGEROUS AND FALSE RHETORIC’ AGAINST POLICE, PAINTING LAW ENFORCEMENT AS CORRUPT AND RACIST.  

The editors of the Boston Herald are calling on 2020 Democrat presidential candidate Sen. Elizabeth Warren (D-MA) to “stop using dangerous and false” rhetoric regarding law enforcement officers.  “Law enforcement is under assault in this country,” wrote the Herald’s editorial board. “Several ICE facilities have been attacked this year. On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff. Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

The Boston Herald urged that Democratic presidential candidate Sen. Elizabeth Warren (D-Mass.) “must stop using dangerous and false rhetoric immediately,” against police by painting law enforcement as hopelessly corrupt and racist. The paper argued this puts police in danger and cited law enforcement officials concerned about Warren’s rhetoric.

The Herald also specifically flagged its hometown senator for a tweet perpetuating the falsehood that teenager Michael Brown was “murdered” by police in Ferguson, Mo., even though according to the investigation into Brown’s case released during the Obama administration, “The unarmed 18-year-old black man’s shooting by a police officer was ruled an act of ‘self-defense’ by the U.S. Department of Justice. Witnesses corroborated the officer’s testimony that Brown was charging at him after already trying to wrestle away his gun,” the Herald wrote.

“The Massachusetts Chiefs of Police Association wrote to Warren Tuesday saying her Friday tweet that black teen Michael Brown of Ferguson, Mo., was  ‘murdered by a white police officer’ is ‘appalling,’” the Herald noted.

The Herald’s accuracy was in contrast to national media networks like MSNBC and CNN, which DID NOT not correct Warren’s statement.

Former George W. Bush White House spokesman Ari Fleischer, a prominent conservative, tweeted about the network silence, which was reported by The Washington Free Beacon: “MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered.”

    MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered https://t.co/gRJZqDmGZ0

    — Ari Fleischer (@AriFleischer) August 13, 2019

The Herald noted that two Massachusetts police officers were murdered last year.

The Boston Herald editorial notes:

    Last year it was ICE she targeted for expulsion, saying that it should be replaced with “something that reflects our morality.” She bellowed to a boisterous Boston City Hall Plaza crowd that, “This is about children held in cages. This is about babies scattered all across this country.” [Emphasis added]

     Just days later, a Cambridge man offered to pay $500 to anyone who would kill an ICE agent. Law enforcement officers — the same ones Warren derides routinely — apprehended and charged the man. [Emphasis added]

“On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff,” The Boston Herald editors wrote. “Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

Last year, police chiefs in Massachusetts denounced Warren for her comments at a predominantly black American college that police departments in the U.S. are racist.

“Let’s just start with the hard truth about our criminal justice system,” Warren said in August 2018. “It’s racist. It is. And when I say our system, I mean all the way. I mean front to back.”

Since January, the Officer Down Memorial Page records that 73 law enforcement officers have died or been killed in the line of duty. Last year, more than 160 law enforcement officers died or were killed across the country.

https://www.aim.org/aim-column/boston-herald-calls-out-warren-for-dangerous-and-false-rhetoric/",2019-08-18T00:07:38+0000,Verde Village News,0,99,0,999,1,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump on Japan's trade deficit
.
.
.
.
.
.
.
#japan #trade #deficit #tradedeficit #election2020 #election #democraticparty #democrat #republican #trump #truth #facts #factcheck #factchecking #fact #republicanparty",2019-08-17T23:59:24+0000,Independent University Students,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delegate Kelly Fowler fought to secure medicaid expansion as well as a 5% pay raise for teachers. Delegate Fowler will continue to fight for our values in Virginia Beach!,2019-08-17T23:46:29+0000,Friends of Kelly Fowler,0,99,1000,4999,0.002618,Georgia,0.002618,Maryland,0.002618,Michigan,0.002618,Mississippi,0.002618,Tennessee,0.986911,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNITY IN SUMMERVILLE! 🇺🇸 🗽

""Far Left"" Community Resource Center Activist Louis Smith and Dorchester County Republican Party Vice Chairman CJ Westfall came together this week to raise and give away school supplies for over 1,000 local Summerville children. 

Summerville needs to be truly unified. No one deserves to be left out. All voices matter in the conversation about improving our local community. 

Republican or Democrat, in these upcoming elections this year let's remember to treat each other like human beings and keep the conversations on the issues that matter. 

Lets seek common ground FIRST in conversation with people who may come from a different party. You might find you have a lot in common on local issues, without having to compromise your core principles.

We may not all agree on everything, but we can start with the fact that we all want Summerville to be a better place to live.

Thankful to be part of an event like this and thankful to all of the Dorchester County Watchdog Committee members who contributed to this giveaway.",2019-08-17T23:15:46+0000,CJ Westfall,0,99,0,999,1,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UNITY IN SUMMERVILLE! 🇺🇸 🗽

""Far Left"" Community Resource Center Activist Louis Smith and Dorchester County Republican Party Vice Chairman CJ Westfall came together this week to raise and give away school supplies for over 1,000 local Summerville children. 

Summerville needs to be truly unified. No one deserves to be left out. All voices matter in the conversation about improving our local community. 

Republican or Democrat, in these upcoming elections this year let's remember to treat each other like human beings and keep the conversations on the issues that matter. 

Lets seek common ground FIRST in conversation with people who may come from a different party. You might find you have a lot in common on local issues, without having to compromise your core principles.

We may not all agree on everything, but we can start with the fact that we all want Summerville to be a better place to live.

Thankful to be part of an event like this and thankful to all of the Dorchester County Watchdog Committee members who contributed to this giveaway.",2019-08-17T20:15:33+0000,CJ Westfall,0,99,0,999,1,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
